id,label,handle,screen_name_length,digits_in_screen_name,user_name_length,time_offset,default_profile,default_picture,account_age,friends,followers,favorites,tweets,retweets,mentions,replies,retweeted
2985852925,0.0,iqrajameshoran,14,0,8,-1,0,1,843,94,139,25361,6134,6,15,5,0
258574901,0.0,ahoschballer,12,0,10,-10800,1,1,2261,228,899,15288,24443,13,17,3,0
3604991185,0.0,syazwan006_m,12,3,9,-1,0,1,598,105,38,885,301,4,4,0,0
426913964,0.0,notgibson16,11,2,11,-18000,1,1,1983,382,247,2712,3147,16,18,2,0
4046753309,0.0,Kardashville,12,0,16,-1,0,1,560,621,2102,10664,1486,1,6,1,0
221602981,0.0,TreMVP,6,0,3,-14400,1,1,2350,578,1083,488,11247,16,19,1,0
180980169,0.0,iamwilliamfoong,15,0,13,28800,1,1,2452,3773,3531,67788,111761,20,22,0,0
22633646,0.0,sophiejewry,11,0,12,3600,1,1,2988,4089,1445,2187,10050,14,19,2,0
3051942950,0.0,marmaladenden,13,0,2,-1,1,1,799,187,196,14969,15926,9,11,2,0
50785046,0.0,arienneabelle,13,0,15,-14400,1,1,2873,210,535,342,25274,1,7,2,0
811709832,0.0,Kerrionce,9,0,9,-10800,0,1,1703,493,492,4497,16552,4,6,2,0
3591041893,0.0,tvmvrvvshly,11,0,12,-1,0,1,599,576,701,22862,14718,14,15,1,0
61860520,0.0,trifecta_coach,14,0,16,-18000,1,1,2838,3316,3299,5196,10550,0,7,7,0
110308877,0.0,ErinWeishuhn,12,0,9,-28800,1,1,2653,774,321,6134,20897,2,3,0,0
2894295673,0.0,hashtagdinahig,14,0,16,-25200,0,1,911,47,79,9,2919,1,2,1,0
439251931,0.0,AidanNitaf,10,0,6,28800,1,1,1969,693,1403,2027,32157,20,20,0,0
376482052,0.0,RichNggaShit,12,0,19,-18000,1,1,2057,1149,1456,2441,53810,0,0,0,0
255797289,0.0,TevinFarmer22,13,2,12,-18000,1,1,2267,396,4138,8819,23605,8,17,1,0
87302683,0.0,chadmendes,10,0,11,-28800,1,1,2742,642,212638,7,18870,0,18,0,0
224375688,0.0,bcorsoxo,8,0,12,-18000,1,1,2343,702,692,2225,36812,3,14,9,0
2718570906,0.0,Rung_CK,7,0,4,25200,1,1,1003,183,87,775,8380,16,19,3,0
2597987064,0.0,Jolasssss,9,0,6,28800,1,1,1042,91,116,895,633,0,0,0,0
4499219135,0.0,adahillside0214,15,4,9,-1,0,1,509,638,100,2121,639,20,21,0,0
3124058645,0.0,wuilmerdelgado,14,0,15,-1,0,1,772,308,104,173,3201,20,24,0,0
181069272,0.0,Foreverbri_12,13,2,3,-18000,1,1,2452,632,840,949,39001,0,0,0,0
1254516558,0.0,jimmymcnulty88,14,2,13,-1,0,1,1521,767,1601,16610,8274,16,29,3,0
384162824,0.0,ronnwmd,7,0,6,-18000,1,1,2044,517,161,25465,13651,10,18,2,0
1566342852,0.0,adamismyqueen,13,0,6,-14400,1,1,1405,739,834,14876,18313,0,0,0,0
1479981978,0.0,QuilarioArlinda,15,0,16,-25200,1,1,1435,119,16,22,2244,0,0,0,0
259168509,0.0,HarisIftikhar96,15,2,7,18000,1,1,2260,703,392,886,3443,0,0,0,0
14318328,0.0,wimbet,6,0,15,-18000,1,1,3318,5748,11532,5958,8969,8,21,3,0
2177256041,0.0,t_kulish,8,0,13,-25200,0,1,1274,1317,988,855,4159,12,13,0,0
1258335870,0.0,Alison_wknd,11,0,6,-18000,1,1,1519,531,1178,3764,3611,19,21,1,0
913305372,0.0,vmail74,7,2,7,-1,0,0,1651,265,91,489,1799,12,40,8,0
541959150,0.0,TamsinSayers,12,0,13,3600,1,1,1864,265,450,6638,2709,9,15,5,0
318924291,0.0,EmmaLucyRoberts,15,0,2,3600,1,1,2152,201,947,1097,18171,0,0,0,0
410403665,0.0,BayCountyFLDems,15,0,20,-1,1,1,2004,203,165,0,2171,0,0,0,0
345813518,0.0,JessicaGrant12,14,2,13,-14400,1,1,2108,211,264,1287,8406,4,6,2,0
77896411,0.0,ReddWithTwoDs,13,0,17,-14400,1,1,2779,165,268,0,25000,5,8,1,0
20707070,0.0,BrennanCenter,13,0,14,-14400,1,1,3007,3041,43232,829,20407,1,4,0,0
1427698556,0.0,kerrylouise915,14,3,19,-1,0,1,1455,3547,822,15560,22327,7,14,1,0
297360587,0.0,CawlzSam,8,0,5,3600,1,1,2188,688,447,1551,13491,6,8,2,0
548480809,0.0,bryan_tury,10,0,3,3600,0,1,1856,362,328,80,10219,19,32,1,0
19169423,0.0,JRLindy003,10,3,12,-14400,1,1,3031,1915,8002,5629,3864,6,18,4,0
359980404,0.0,Jen_Emiliana,12,0,5,-1,1,1,2086,362,465,1821,35704,0,0,0,0
128650635,0.0,ShantehFuller,13,0,18,3600,1,1,2594,592,1118,1586,15486,9,12,0,0
599728356,0.0,Nae_007,7,3,5,-10800,1,1,1798,551,942,1382,59945,16,16,0,0
90136578,0.0,emeleugavule,12,0,13,28800,1,1,2731,195,254,2697,1939,9,28,2,0
513880677,0.0,Amadeus_A_,10,0,17,-10800,1,1,1891,761,183,2102,6567,12,25,4,0
2468059238,0.0,vodocivedege,12,0,15,-1,0,0,1106,63,8,1742,1741,3,4,0,0
547336911,0.0,Doubl3_O7,9,2,3,-10800,1,1,1857,234,350,7083,32686,7,13,4,0
16931320,0.0,KayteeBrown,11,0,11,-18000,1,1,3119,592,438,2294,7493,9,15,1,0
2281493780,0.0,madikilkenny_,13,0,13,-1,0,1,1216,390,497,6614,3004,13,21,2,0
2363458729,0.0,69Softwood,10,2,8,-14400,1,0,1166,1382,201,19028,2840,14,42,0,0
2816242513,0.0,jayjay_tolefree,15,0,6,-1,0,1,963,580,441,3821,1819,16,26,3,0
3304276168,0.0,dxcx_,5,0,16,-1,0,1,708,2115,1087,1204,9792,3,7,4,0
2458401698,0.0,Jaenizzle,9,0,18,-1,0,1,1112,430,313,426,5349,1,15,8,0
3321861183,0.0,MortensonGlegg,14,0,15,-1,0,1,695,7,0,44,200,17,21,0,0
30543716,0.0,StaceyHashh,11,0,11,-25200,1,1,2948,651,39167,480,30687,9,17,5,0
3758458213,0.0,Jasca_Mnjrs,11,0,12,-25200,1,1,584,380,358,425,3133,0,0,0,0
3800533754,0.0,_mcb_06,7,2,6,-1,0,1,580,645,832,7599,183,0,0,0,0
806424366,0.0,RifatHurrah,11,0,18,19800,1,1,1705,1962,1668,2131,1195,2,6,4,0
3284518242,0.0,shxrxptrx,9,0,5,-25200,0,1,659,1184,1591,0,887,0,0,0,0
76654598,0.0,j_coatsworth,12,0,16,3600,1,1,2784,2131,1135,52854,25845,1,24,15,0
2162839953,0.0,jonessboyy,10,0,15,-1,0,1,1284,451,10441,90,5090,5,12,0,0
1470186901,0.0,thehalaleyebrow,15,0,1,18000,1,1,1439,567,553,19994,3443,14,20,0,0
2669223349,0.0,goodnightbutera,15,0,9,25200,1,1,1021,333,420,2750,8663,0,0,0,0
409438453,0.0,socialadmission,15,0,15,-1,1,1,2006,1617,1777,1480,7096,11,27,1,0
3385862362,0.0,IamTtimilehin,13,0,17,-1,0,1,657,305,151,560,1912,0,10,0,0
475175670,0.0,atinarz,7,0,7,28800,1,1,1929,277,219,810,4355,5,14,9,0
16475990,0.0,Glenn_E_Evans,13,0,11,-14400,1,1,3145,3843,3635,251,2950,0,2,0,0
1304624581,0.0,rollercams,10,0,4,-25200,0,1,1504,300,71,22554,7,0,16,7,0
178794231,0.0,jonnyenviro,11,0,12,-21600,0,1,2458,1283,271,6853,10432,19,20,0,0
439163758,0.0,ameliawestley25,15,2,8,3600,1,1,1969,4080,3374,8771,30609,8,14,0,0
1669422294,0.0,apathmvnh,9,0,5,-1,1,1,1363,281,331,10374,8528,9,15,4,0
890059946,0.0,pnkrckgrrl,10,0,13,-1,0,1,1662,662,164,972,1233,6,18,6,0
3324245616,0.0,aldubzelle16,12,2,9,-1,1,1,625,198,244,22984,66119,20,31,0,0
274002752,0.0,Raechaser07,11,2,6,-1,0,1,2232,212,235,615,6023,0,0,0,0
192180117,0.0,AzamRazak,9,0,10,28800,1,1,2424,157,277,565,11551,0,0,0,0
2476208768,0.0,marangaldelacru,15,0,5,-1,1,1,1100,373,206,315,1047,0,0,0,0
1031489539,0.0,bulbafett178,12,3,13,-1,0,1,1596,273,69,4114,6571,9,10,1,0
2532837963,0.0,th4ts_me_b1tch,14,2,3,-25200,1,1,1098,806,199,15203,12020,14,14,0,0
298542616,0.0,brokenbug,9,0,9,-14400,0,1,2186,961,112,214,591,0,19,14,0
2309170459,0.0,bigdawgmarcus,13,0,13,-1,0,1,1199,354,305,2019,2379,10,13,3,0
605377564,0.0,Sharry_Shahad,13,0,7,14400,1,1,1792,170,48,26,1970,0,0,0,0
2218376174,0.0,sileaswarwick,13,0,14,10800,1,1,1258,2156,1712,0,4528,0,0,0,0
1099945530,0.0,EvaLongoriaPro,14,0,12,28800,1,1,1571,571,1082,0,209,0,0,0,0
1449847652,0.0,iiixijoshixiii,14,0,20,-1,0,1,1447,226,61,20,4971,0,15,0,0
2874620795,0.0,alexis_apodacaa,15,0,6,-1,1,1,907,335,350,5806,6260,14,19,2,0
299441986,0.0,GRJWrites_More,14,0,16,-39600,1,1,2184,1696,1715,54,3318,1,2,1,0
3312511473,0.0,CalabroVictoria,15,0,16,-1,0,1,700,33,46,0,1096,0,0,0,0
256106476,0.0,TristanLMaynard,15,0,15,-21600,1,1,2267,507,587,3103,8969,10,23,1,0
294879678,0.0,dmbamanda,9,0,8,-1,1,1,2192,521,435,10180,17634,1,14,11,0
211099583,0.0,remisju,7,0,7,-1,0,1,2379,180,103,60,1281,0,0,0,0
2451649658,0.0,haleynicoleox,13,0,8,-1,0,1,1116,428,410,21680,25200,20,20,0,0
1599782558,0.0,litrahleephan,13,0,11,-25200,1,1,1391,233,61,1102,1466,20,25,0,0
116227860,0.0,elliessmithx,12,0,5,3600,1,1,2633,802,992,10633,10222,17,19,0,0
3901036876,0.0,TheFostersABCF3,15,1,18,-1,0,1,578,146,45,2916,950,15,23,0,0
412798449,0.0,puertasmagicas,14,0,11,-25200,1,1,2001,221,492,7269,23849,0,8,9,0
232164623,0.0,_KissMePleasee,14,0,6,-25200,1,1,2321,409,549,2134,24920,14,14,1,0
2736673189,0.0,AngelaBalacuit,14,0,4,-1,1,1,996,453,243,33267,26005,0,0,0,0
3200944072,0.0,HamleyMarcy,11,0,12,-1,0,1,745,2,14,0,980,20,12,0,0
906425923,0.0,mattgeorge888,13,3,7,-1,1,1,1655,363,407,3979,1946,20,23,0,0
55864197,0.0,DEBBIE3636,10,4,17,-10800,1,1,2858,1719,5516,2043,123254,0,7,0,0
1467803281,0.0,MariaS1923,10,4,5,-1,0,1,1440,117,47,1735,2005,20,28,0,0
951259362,0.0,NuR_SweEt97,11,2,12,28800,1,1,1634,607,122,29,876,20,19,0,0
491830506,0.0,Wtfmarkk,8,0,12,-14400,1,1,1910,663,635,4787,8839,8,11,3,0
86026453,0.0,DaOneTooSree,12,0,15,-14400,1,1,2748,1054,546,4390,27859,15,14,0,0
960320034,0.0,holycompanys,12,0,4,-1,0,1,1630,159,3307,10964,43192,12,28,4,0
72334487,0.0,jfugate1,8,1,13,-18000,1,1,2800,477,650,2432,7257,9,12,3,0
456717176,0.0,SanciaMarie,11,0,15,-1,0,1,1949,563,606,13456,6662,16,18,2,0
3180501039,0.0,MaggieAustin14,14,2,13,-1,0,1,751,333,532,5081,944,12,17,0,0
378278231,0.0,shelbeyonce_,12,0,13,-18000,1,1,2054,1055,1107,3841,28304,3,16,7,0
135554110,0.0,Southerngul80,13,2,17,-14400,1,1,2574,203,190,209,9595,4,14,7,0
523521363,0.0,amandaajadeee,13,0,8,-1,1,1,1882,407,288,3131,10140,5,18,11,0
2855099577,0.0,PranicHBristol,14,0,20,3600,1,1,919,315,332,3,551,3,7,0,0
1475262986,0.0,kryspyy253,10,3,7,-1,0,1,1437,872,1011,7509,9563,0,0,0,0
3158914118,0.0,algomar95,9,2,1,-1,0,1,753,27,17,0,4711,0,0,0,0
2334424716,0.0,bmhdances,9,0,5,-1,0,1,1184,362,205,810,715,18,18,0,0
3038365989,0.0,HRKingstowne,12,0,16,-1,0,1,813,519,149,968,1314,0,0,0,0
229851130,0.0,maima_0808,10,4,12,28800,1,1,2328,338,393,6092,19350,0,0,0,0
2655080004,0.0,fonz33770,9,5,13,-25200,1,1,1025,266,82,1314,2367,2,20,17,0
2545978907,0.0,kayyyalexis,11,0,5,-25200,0,1,1090,874,1028,5667,8005,19,20,0,0
3322067841,0.0,Historicimerica,15,0,8,-1,1,1,695,738,57,319,390,20,25,0,0
494395147,0.0,artifactsTO,11,0,11,-14400,1,1,1908,902,4172,69,3474,0,19,13,0
3006064373,0.0,Mcsketchwork,12,0,16,-1,0,1,829,105,55,0,582,0,0,0,0
3082923365,0.0,maddymccoy00,12,2,5,-1,0,1,790,199,178,1098,877,15,17,2,0
57269454,0.0,Omen223,7,3,10,-18000,1,1,2853,912,141,3514,2016,11,36,9,0
2332729243,0.0,faezaimi1309,12,4,4,-25200,0,1,1185,307,312,2859,4907,2,12,10,0
956829350,0.0,YoursTrulyBroog,15,0,14,-14400,1,1,1631,292,673,11941,3960,18,19,0,0
3297753431,0.0,lindseyloggins,14,0,7,-1,0,1,714,448,499,2044,2709,9,12,2,0
27165736,0.0,feedinggroom,12,0,12,-18000,1,1,2963,305,100,1445,5262,20,25,0,0
253191835,0.0,Lobna_16,8,2,7,-25200,1,1,2273,282,929,661,10215,12,14,2,0
217615594,0.0,long_moneyjavi,14,0,9,-18000,0,1,2361,316,239,129,2158,3,2,0,0
1832476196,0.0,ItsOnlyKosta,12,0,6,-14400,1,1,1338,279,95,3561,3693,8,20,8,0
3179001127,0.0,yumeitibanboshi,15,0,1,-1,0,1,740,7,4,71,1227,0,0,0,0
22766061,0.0,krikareekri,11,0,3,-14400,1,1,2987,1291,538,1774,5447,0,0,0,0
3158451774,0.0,baloloywuwut1,13,1,20,-1,1,1,753,253,91,255,1114,0,0,0,0
944670684,0.0,WeaverNutSweets,15,0,17,-14400,0,1,1637,323,115,762,1220,3,8,4,0
4161025282,0.0,princessleah94,14,2,12,-1,0,1,544,1817,1086,8311,17452,3,5,1,0
283021457,0.0,Steveram01,10,2,10,-1,0,1,2214,543,200,592,5024,1,4,0,0
1411627010,0.0,KarounChahinian,15,0,16,-1,1,1,1461,405,318,3455,2145,4,13,8,0
182606756,0.0,Melliesah,9,0,17,-1,1,1,2448,237,206,1327,2510,10,20,5,0
70027713,0.0,fransantineli,13,0,5,-10800,1,1,2808,448,658,1807,47191,2,9,5,0
842196122,0.0,Jdrabin,7,0,17,-10800,0,1,1688,2483,456,240,1272,2,8,3,0
3823984878,0.0,traviskingstar2,15,1,13,-1,0,1,578,1165,330,6,450,10,11,0,0
2584074131,0.0,mrteakris,9,0,9,-1,0,1,1068,1042,329,243,971,16,24,3,0
342299536,0.0,chizzy73,8,2,13,3600,1,1,2114,1917,683,1491,5360,11,21,4,0
3289576129,0.0,aincha52,8,2,2,-1,0,1,654,223,245,869,949,0,0,0,0
775081178,0.0,BhayalKalu,10,0,9,19800,1,1,1719,1027,416,1863,6380,16,16,0,0
131788043,0.0,twitkeeplay,11,0,15,28800,1,1,2584,464,645,60,43474,1,7,3,0
345120656,0.0,RashadDavis__,13,0,1,-25200,0,1,2109,303,353,1397,2090,13,15,1,0
501439563,0.0,duhshan13,9,2,15,-25200,1,1,1900,488,359,6130,2003,14,17,3,0
276600808,0.0,FerliseNavidad,14,0,13,-18000,0,1,2227,569,580,4566,7010,14,44,3,0
275519511,0.0,Eng_kboora,10,0,6,7200,1,1,2229,1909,1894,165,3455,8,13,1,0
3409237067,0.0,KiNG_LeFtHo0k,13,1,7,-1,0,1,638,1677,1021,990,1658,17,88,2,0
96594090,0.0,Melinora,8,0,20,-21600,1,1,2703,554,359,6602,44537,0,0,0,0
1132776360,0.0,BillyTrvn,9,0,10,-10800,1,1,1559,83,94,375,836,4,5,1,0
502884785,0.0,Chayangkul11,12,2,7,-25200,0,1,1899,291,319,251,3687,0,0,0,0
2778671666,0.0,vaughn_haynes,13,0,6,-1,0,1,983,404,414,3889,2605,7,12,2,0
463045937,0.0,DuskyWhateva,12,0,13,-25200,1,1,1942,149,186,430,29639,0,0,0,0
2310333698,0.0,T_Sotebeer,10,0,15,-1,0,1,1199,328,422,8134,5036,13,23,6,0
3307702109,0.0,GuineaPigWise,13,0,15,-14400,1,1,704,24,70,1207,544,3,4,0,0
265536304,0.0,ogliltati,9,0,4,-18000,1,1,2248,553,491,1376,17134,8,9,1,0
24339875,0.0,KDDSr,5,0,7,-10800,0,1,2977,1767,424,206,3533,18,24,1,0
595089709,0.0,vongkayayy,10,0,3,-25200,1,1,1803,233,495,12435,49520,10,19,7,0
2861200834,0.0,oldhundreds,11,0,16,-25200,1,1,916,154,94,577,2072,0,0,0,0
42267914,0.0,savvykenya,10,0,11,10800,1,1,2906,2940,16650,421,72718,3,24,15,0
2273637470,0.0,CherylSharples,14,0,5,-1,0,1,1221,330,190,3222,1190,14,50,1,0
587037875,0.0,AnnaSchaar,10,0,11,-25200,0,1,1812,623,819,3070,3089,9,33,2,0
31338179,0.0,ptquelet,8,0,11,-25200,1,1,2945,164,75,69,140,14,25,3,0
3726614179,0.0,hiragifall722,13,3,5,-1,0,1,587,21,13,35,450,2,5,3,0
300196108,0.0,HannahDaley8,12,1,12,-1,0,1,2183,1301,563,2402,5965,6,21,7,0
134352450,0.0,JessNaccari,11,0,15,-18000,1,1,2577,1497,971,2706,11716,15,17,1,0
284885130,0.0,angjanine,9,0,9,-28800,1,1,2210,190,182,248,3546,0,0,0,0
16378198,0.0,anastasiab,10,0,16,-14400,1,1,3152,343,498,2012,13034,7,10,2,0
2381167620,0.0,dstreat10,9,2,3,-25200,0,1,1155,403,577,6171,5570,15,21,1,0
2898091814,0.0,nsandi98,8,2,13,-1,1,1,907,1034,217,186,2638,3,7,4,0
3225752929,0.0,JayleeneNunez,13,0,6,-1,0,1,714,123,158,456,2328,9,10,1,0
2451028326,0.0,childsxemily,12,0,4,-25200,1,1,1116,472,575,27610,30768,13,13,0,0
83314414,0.0,traviku,7,0,10,19800,1,1,2759,358,178,1535,1891,0,12,6,0
355033937,0.0,abi_anderson14,14,2,12,-18000,1,1,2094,358,738,5983,23753,8,17,5,0
2687837135,0.0,ellybean60,10,2,4,-1,0,1,1035,120,215,12802,1810,16,23,1,0
1571050015,0.0,ElisabethD13,12,2,17,-1,0,1,1403,486,632,6212,5513,9,17,6,0
3122666452,0.0,xbriannaaven,12,0,16,-1,0,1,772,261,605,16077,12985,20,20,0,0
2818051585,0.0,i5666599,8,7,14,-1,0,1,962,808,160,459,4480,20,23,0,0
618691716,0.0,brooketurpin,12,0,13,-14400,1,1,1777,84,104,5578,1216,0,0,0,0
15298125,0.0,helloitsolly,12,0,4,3600,1,1,3232,793,1183,58,10295,4,20,4,0
2193190099,0.0,average_Joe20,13,2,10,-1,0,1,1271,273,384,1806,2579,8,11,2,0
2935539711,0.0,Heeezus,7,0,8,-1,0,1,869,419,294,7332,6408,20,22,0,0
195343948,0.0,TashDalgarno,12,0,16,3600,1,1,2416,1348,1606,5328,11561,6,22,11,0
333168046,0.0,EliseoNY,8,0,12,-1,0,1,2128,395,1103,480,2653,9,28,1,0
1662847039,0.0,Junaid88_R,10,2,6,-1,0,1,1366,154,145,649,3423,6,9,2,0
3262844611,0.0,moviemaniac191,14,3,14,-1,0,1,677,573,253,1792,1577,2,12,5,0
2769935615,0.0,aennil_02,9,2,7,-39600,0,1,967,198,230,478,5590,20,20,0,0
42185151,0.0,TheGeeScott,11,0,17,-25200,0,1,2906,585,9977,12908,18862,7,20,6,0
108113443,0.0,D_Kundalini,11,0,1,-18000,1,1,2660,856,1063,733,40268,8,25,9,0
3225319816,0.0,bigpitcher8,11,1,17,-1,0,1,739,389,260,6312,8347,20,31,0,0
1455735410,0.0,jaeonng,7,0,8,-39600,0,1,1444,162,167,113,4853,0,1,0,0
2881514381,0.0,AnnLynchlucas,13,0,9,-1,0,1,903,98,121,4290,2948,18,32,0,0
2874240426,0.0,traymillie863,13,3,15,-1,0,1,927,51,177,279,566,0,0,0,0
110482331,0.0,officialmakaay,14,0,11,7200,1,1,2653,1008,1069,109,6444,2,3,1,0
561845963,0.0,ReadaBookSA,11,0,11,10800,1,1,1840,256,38166,15104,52684,15,26,1,0
1622929628,0.0,wwolf_1994,10,4,9,-1,0,1,1382,747,113,2778,1470,6,26,14,0
55291753,0.0,NicoleSays_x,12,0,6,-28800,1,1,2860,83,113,302,5461,12,11,1,0
1035036276,0.0,__axx6,6,1,3,-14400,1,1,1595,535,1058,289,27488,7,10,3,0
29799235,0.0,mac_lee,7,0,9,3600,1,1,2952,2801,3973,6091,26071,1,21,15,0
219487526,0.0,Canyon1Eagle,12,1,20,-18000,0,1,2356,18,1949,90,2157,0,0,2,0
2706507917,0.0,breeanna_garcia,15,0,15,-1,0,1,1030,305,226,2900,2282,20,20,0,0
2675222804,0.0,thatkidjeremyp,14,0,15,-1,0,1,1019,375,489,1483,1817,0,0,0,0
1117291927,0.0,downtolastpenny,15,0,2,7200,1,1,1565,330,55,4412,1680,7,16,5,0
585837116,0.0,sierraj2256,11,4,15,-18000,1,1,1814,1079,639,7407,11909,13,15,1,0
33615308,0.0,LizzyAshMusic,13,0,14,-18000,1,1,2940,1210,2797,409,9247,2,6,0,0
107295690,0.0,daniellealice16,15,2,14,36000,1,1,2663,179,54,451,1101,5,29,11,0
3062470474,0.0,MohrWxSTEM,10,0,11,-1,0,1,803,2,4,0,4941,0,0,0,0
587931107,0.0,Jeremyyyy_6,11,1,16,-10800,1,1,1811,291,406,5337,11074,12,18,3,0
314278850,0.0,himynameisjrdan,15,0,6,-18000,1,1,2159,205,214,7067,11052,0,0,0,0
567106691,0.0,NicholaMae1,11,1,7,36000,1,1,1834,142,161,15506,11806,0,0,0,0
476552395,0.0,EmilyStence,11,0,5,-25200,1,1,1927,268,213,4117,3975,20,20,0,0
429540304,0.0,nicolehruiz,11,0,14,-10800,1,1,1980,951,1140,20291,38969,12,19,6,0
365765069,0.0,parkerthewhale,14,0,19,-1,0,1,2076,542,373,1438,1292,14,16,0,0
2302133180,0.0,HawkJam12,9,2,7,-25200,1,1,1203,1597,1483,2811,5916,5,19,4,0
3283400828,0.0,ebentyur19,10,2,11,-25200,1,1,660,391,270,616,4424,2,9,6,0
1053216716,0.0,atenasbenavides,15,0,13,-18000,1,1,1588,71,1373,2409,8258,2,3,0,0
1556652942,0.0,AnnforJustice,13,0,13,-25200,0,1,1408,1420,1421,6832,12374,20,21,0,0
1458360991,0.0,taufatee,8,0,9,-25200,0,1,1443,278,747,9924,26500,6,6,0,0
2890723418,0.0,MehNoPls,8,0,17,19800,1,1,915,257,651,1557,898,16,16,1,0
43408062,0.0,SergioTwitting,14,0,12,-18000,1,1,2901,32,53,8,2166,0,0,0,0
14516139,0.0,lcddave,7,0,7,-25200,1,1,3301,303,316,130,5174,0,3,0,0
3192686232,0.0,aliza_eva,9,0,3,-1,1,1,727,161,159,938,2012,13,19,6,0
30120790,0.0,MC_CHITOWN_DMV,14,0,19,-14400,1,1,2950,1894,1450,125,10242,15,30,2,0
2462567720,0.0,grrdozier,9,0,13,-1,0,1,1109,393,128,887,1131,4,18,6,0
710259321,0.0,originalgarcia_,15,0,1,-14400,1,1,1304,202,359,4165,10767,19,19,0,0
521967652,0.0,Eya025,6,3,9,14400,1,1,1883,164,60,2738,611,0,0,0,0
1013680844,0.0,gabbymarshall9,14,1,14,-14400,1,1,1605,338,487,28302,15411,0,0,0,0
2558700766,0.0,tcysyobodfly,12,0,17,-1,0,1,1082,215,94,3991,4693,19,22,0,0
69729809,0.0,quinnspates,11,0,20,-1,1,1,2809,185,239,4253,2386,3,4,1,0
3438727318,0.0,waleedhossam20,14,2,15,-1,1,1,622,46,94,523,5992,5,9,4,0
2679929112,0.0,luishere23,10,2,17,-1,0,1,1018,222,436,1802,1646,0,0,0,0
572143356,0.0,ellieecaitlin,13,0,14,3600,1,1,1829,275,312,1346,3917,5,22,4,0
80459395,0.0,ImajineThat,11,0,11,-18000,1,1,2770,1680,735,116,1985,2,4,0,0
514391206,0.0,angelyvette1,12,1,12,-18000,0,1,1891,1825,1404,6794,9207,13,14,0,0
2766841169,0.0,MarkerStuart,12,0,19,-1,0,1,970,283,40,3487,2260,6,23,14,0
301574190,0.0,panjulvanjava,13,0,11,-25200,1,1,2181,804,955,208,29898,1,13,12,0
1411838132,0.0,marghi28011998,14,8,7,-1,0,1,1461,706,832,135,3120,2,2,0,0
1682374855,0.0,_jimmi_____,11,0,14,-1,1,1,1358,144,216,11407,5310,2,18,13,0
1091396210,0.0,MeghanaRockzz,13,0,13,-1,0,1,1574,6,9,0,5929,0,0,0,0
632630533,0.0,_Hoseok__,9,0,2,-25200,1,1,1762,921,2065,14600,19351,15,15,0,0
357961117,0.0,thatsoftkid,11,0,5,-18000,0,1,2089,258,421,5497,20454,19,19,0,0
245287897,0.0,hoteplacount,12,0,7,-25200,1,1,2289,409,321,2129,4280,5,7,1,0
589022162,0.0,hazePIPER,9,0,9,28800,1,1,1810,101,11,132,1331,1,1,0,0
341169083,0.0,Dhon14,6,2,17,-1,0,1,2115,80,20,58,1746,20,32,0,0
2795151108,0.0,Weisharkota,11,0,4,-1,0,1,974,186,278,2274,4241,16,17,1,0
280306114,0.0,kaatiemarrie,12,0,10,-25200,1,1,2219,400,442,6375,10762,2,4,3,0
3290371982,0.0,gelnisa1,8,1,6,-1,0,1,654,685,361,502,23648,14,19,2,0
632075001,0.0,WeasleyAlzaabi,14,0,9,-25200,1,1,1763,201,804,134,21610,8,9,4,0
35333038,0.0,jackalopods,11,0,14,-10800,1,1,2934,1636,587,6525,45910,0,8,10,0
1299060607,0.0,anshzwni,8,0,2,28800,1,1,1505,677,701,860,3208,13,9,0,0
39566167,0.0,Jadore_Jemz,11,0,17,-25200,1,1,2918,1382,353,29,644,14,20,5,0
338031335,0.0,VoteRHeffernan,14,0,13,-14400,1,1,2120,217,151,379,9384,0,0,0,0
1965375458,0.0,robbievegas1,12,1,11,-1,0,1,1300,73,49,24,2916,0,21,0,0
2827142990,0.0,Crocuttus,9,0,9,-14400,0,1,958,17,43,9929,12428,0,14,13,0
3016601638,0.0,livvvey,7,0,4,-1,1,1,824,195,298,30774,1808,12,17,4,0
1532869387,0.0,Penpit_pp,9,0,8,-1,0,1,1418,178,26,12091,6056,19,20,0,0
967983056,0.0,AjamAzharll,11,0,1,28800,1,1,1626,377,487,3105,7124,14,21,5,0
2283543823,0.0,CatamountTrail,14,0,15,-1,0,1,1215,84,350,0,1910,0,0,0,0
2428098101,0.0,Murph2Sly,9,1,5,-1,1,1,1143,412,270,3774,2647,13,16,1,0
1036162327,0.0,Jenifer_Cho,11,0,11,-25200,0,1,1594,568,598,2855,3115,0,0,0,0
625824646,0.0,keelyG1222,10,4,11,-10800,1,1,1770,515,649,4366,6116,13,19,3,0
455333464,0.0,najihah_wahab,13,0,12,-1,1,1,1950,375,452,8786,27813,3,11,6,0
596944781,0.0,Conciled,8,0,4,-14400,1,1,1801,415,1778,35051,67708,14,18,0,0
266866249,0.0,KillinEmSlowlyJ,15,0,12,-25200,1,1,2245,471,176,874,9841,0,0,0,0
1526209446,0.0,RyanCSWS,8,0,14,-10800,1,1,1420,402,415,2330,3003,14,24,5,0
1482339860,0.0,_bariiii,8,0,11,-1,0,1,1434,984,1340,7803,48499,7,13,5,0
84685887,0.0,tushama,7,0,6,19800,1,1,2754,500,218,1950,5402,15,29,3,0
421503762,0.0,KMarie_22_,10,2,19,-18000,1,1,1990,281,776,46871,24689,5,9,3,0
